Data;Semana;Inrevalo;Volume;TMO;CÉLULA;;
28/04/2026;ter;04:00;0,27;570,7238091;CONSOLIDADO;;
28/04/2026;ter;04:30;0,39;607,025143;CONSOLIDADO;;
28/04/2026;ter;05:00;0,69;636,8136143;CONSOLIDADO;;
28/04/2026;ter;05:30;1,17;650,4777916;CONSOLIDADO;;
28/04/2026;ter;06:00;1,79;656,0899251;CONSOLIDADO;;
28/04/2026;ter;06:30;2,57;718,7463597;CONSOLIDADO;;
28/04/2026;ter;07:00;3,52;741,2005309;CONSOLIDADO;;
28/04/2026;ter;07:30;4,58;753,3844272;CONSOLIDADO;;
28/04/2026;ter;08:00;6,3;778,8536539;CONSOLIDADO;;
28/04/2026;ter;08:30;7,34;787,3033366;CONSOLIDADO;;
28/04/2026;ter;09:00;8,42;787,4870319;CONSOLIDADO;;
28/04/2026;ter;09:30;9,2;786,7537368;CONSOLIDADO;;
28/04/2026;ter;10:00;9,86;782,6504838;CONSOLIDADO;;
28/04/2026;ter;10:30;9,99;772,0025856;CONSOLIDADO;;
28/04/2026;ter;11:00;9,95;754,5874671;CONSOLIDADO;;
28/04/2026;ter;11:30;9,36;735,894173;CONSOLIDADO;;
28/04/2026;ter;12:00;8,96;726,2757573;CONSOLIDADO;;
28/04/2026;ter;12:30;8,55;724,5660133;CONSOLIDADO;;
28/04/2026;ter;13:00;7,64;727,7859122;CONSOLIDADO;;
28/04/2026;ter;13:30;6,95;737,4579301;CONSOLIDADO;;
28/04/2026;ter;14:00;6,11;763,3369005;CONSOLIDADO;;
28/04/2026;ter;14:30;5,54;757,3912353;CONSOLIDADO;;
28/04/2026;ter;15:00;5,25;761,9018203;CONSOLIDADO;;
28/04/2026;ter;15:30;5,1;769,1062469;CONSOLIDADO;;
28/04/2026;ter;16:00;4,96;769,2154904;CONSOLIDADO;;
28/04/2026;ter;16:30;5,09;767,1430548;CONSOLIDADO;;
28/04/2026;ter;17:00;5,47;759,7174354;CONSOLIDADO;;
28/04/2026;ter;17:30;5,74;753,2886579;CONSOLIDADO;;
28/04/2026;ter;18:00;6,34;743,6665642;CONSOLIDADO;;
28/04/2026;ter;18:30;6,54;731,394246;CONSOLIDADO;;
28/04/2026;ter;19:00;6,41;718,1700359;CONSOLIDADO;;
28/04/2026;ter;19:30;5,85;708,2051813;CONSOLIDADO;;
28/04/2026;ter;20:00;5,45;689,5322443;CONSOLIDADO;;
28/04/2026;ter;20:30;5,23;669,6660591;CONSOLIDADO;;
28/04/2026;ter;21:00;4,82;652,6956427;CONSOLIDADO;;
28/04/2026;ter;21:30;4,26;638,9157407;CONSOLIDADO;;
28/04/2026;ter;22:00;3,66;628,3119733;CONSOLIDADO;;
28/04/2026;ter;22:30;2,96;625,066671;CONSOLIDADO;;
28/04/2026;ter;23:00;2,2;593,8133375;CONSOLIDADO;;
28/04/2026;ter;23:30;1,63;593,8133375;CONSOLIDADO;;
29/04/2026;qua;00:00;0,83;610,4389704;CONSOLIDADO;;
29/04/2026;qua;00:30;0,58;610,4389704;CONSOLIDADO;;
29/04/2026;qua;01:00;0,44;578,3106035;CONSOLIDADO;;
29/04/2026;qua;01:30;0,35;563,0163647;CONSOLIDADO;;
29/04/2026;qua;02:00;0,29;580,1023037;CONSOLIDADO;;
29/04/2026;qua;02:30;0,24;553,3133425;CONSOLIDADO;;
29/04/2026;qua;03:00;0,21;553,3133425;CONSOLIDADO;;
29/04/2026;qua;03:30;0,21;585,8611862;CONSOLIDADO;;
29/04/2026;qua;04:00;0,24;586,7029796;CONSOLIDADO;;
29/04/2026;qua;04:30;0,34;624,0206811;CONSOLIDADO;;
29/04/2026;qua;05:00;0,6;654,6431724;CONSOLIDADO;;
29/04/2026;qua;05:30;1,01;668,6899204;CONSOLIDADO;;
29/04/2026;qua;06:00;1,55;674,4591829;CONSOLIDADO;;
29/04/2026;qua;06:30;2,23;738,8698773;CONSOLIDADO;;
29/04/2026;qua;07:00;3,04;761,9527221;CONSOLIDADO;;
29/04/2026;qua;07:30;3,96;774,4777442;CONSOLIDADO;;
29/04/2026;qua;08:00;5,45;800,6600603;CONSOLIDADO;;
29/04/2026;qua;08:30;6,36;809,3463179;CONSOLIDADO;;
29/04/2026;qua;09:00;7,29;809,5351563;CONSOLIDADO;;
29/04/2026;qua;09:30;7,97;808,7813304;CONSOLIDADO;;
29/04/2026;qua;10:00;8,54;804,5631942;CONSOLIDADO;;
29/04/2026;qua;10:30;8,65;793,6171753;CONSOLIDADO;;
29/04/2026;qua;11:00;8,61;775,7144669;CONSOLIDADO;;
29/04/2026;qua;11:30;8,1;756,4977964;CONSOLIDADO;;
29/04/2026;qua;12:00;7,76;746,6100836;CONSOLIDADO;;
29/04/2026;qua;12:30;7,4;744,85247;CONSOLIDADO;;
29/04/2026;qua;13:00;6,61;748,1625199;CONSOLIDADO;;
29/04/2026;qua;13:30;6,02;758,1053357;CONSOLIDADO;;
29/04/2026;qua;14:00;5,29;784,7088676;CONSOLIDADO;;
29/04/2026;qua;14:30;4,8;778,5967352;CONSOLIDADO;;
29/04/2026;qua;15:00;4,55;783,2336079;CONSOLIDADO;;
29/04/2026;qua;15:30;4,42;790,6397447;CONSOLIDADO;;
29/04/2026;qua;16:00;4,29;790,7520467;CONSOLIDADO;;
29/04/2026;qua;16:30;4,41;788,6215869;CONSOLIDADO;;
29/04/2026;qua;17:00;4,73;780,9880644;CONSOLIDADO;;
29/04/2026;qua;17:30;4,97;774,3792935;CONSOLIDADO;;
29/04/2026;qua;18:00;5,49;764,4877997;CONSOLIDADO;;
29/04/2026;qua;18:30;5,66;751,8718801;CONSOLIDADO;;
29/04/2026;qua;19:00;5,55;738,2774176;CONSOLIDADO;;
29/04/2026;qua;19:30;5,06;728,0335662;CONSOLIDADO;;
29/04/2026;qua;20:00;4,72;708,8378227;CONSOLIDADO;;
29/04/2026;qua;20:30;4,53;688,4154226;CONSOLIDADO;;
29/04/2026;qua;21:00;4,17;670,9698671;CONSOLIDADO;;
29/04/2026;qua;21:30;3,69;656,8041543;CONSOLIDADO;;
29/04/2026;qua;22:00;3,17;645,9035018;CONSOLIDADO;;
29/04/2026;qua;22:30;2,56;642,5673373;CONSOLIDADO;;
29/04/2026;qua;23:00;1,9;610,4389704;CONSOLIDADO;;
29/04/2026;qua;23:30;1,41;610,4389704;CONSOLIDADO;;
30/04/2026;qui;00:00;0,68;593,1372675;CONSOLIDADO;;
30/04/2026;qui;00:30;0,47;593,1372675;CONSOLIDADO;;
30/04/2026;qui;01:00;0,36;561,9195166;CONSOLIDADO;;
30/04/2026;qui;01:30;0,29;547,0587632;CONSOLIDADO;;
30/04/2026;qui;02:00;0,24;563,6604346;CONSOLIDADO;;
30/04/2026;qui;02:30;0,19;537,6307542;CONSOLIDADO;;
30/04/2026;qui;03:00;0,17;537,6307542;CONSOLIDADO;;
30/04/2026;qui;03:30;0,17;569,2560927;CONSOLIDADO;;
30/04/2026;qui;04:00;0,19;570,0740272;CONSOLIDADO;;
30/04/2026;qui;04:30;0,28;606,3340312;CONSOLIDADO;;
30/04/2026;qui;05:00;0,49;636,0885876;CONSOLIDADO;;
30/04/2026;qui;05:30;0,83;649,7372079;CONSOLIDADO;;
30/04/2026;qui;06:00;1,27;655,3429519;CONSOLIDADO;;
30/04/2026;qui;06:30;1,82;717,9280507;CONSOLIDADO;;
30/04/2026;qui;07:00;2,49;740,3566573;CONSOLIDADO;;
30/04/2026;qui;07:30;3,24;752,526682;CONSOLIDADO;;
30/04/2026;qui;08:00;4,46;777,9669114;CONSOLIDADO;;
30/04/2026;qui;08:30;5,2;786,4069739;CONSOLIDADO;;
30/04/2026;qui;09:00;5,96;786,5904601;CONSOLIDADO;;
30/04/2026;qui;09:30;6,52;785,8579999;CONSOLIDADO;;
30/04/2026;qui;10:00;6,98;781,7594186;CONSOLIDADO;;
30/04/2026;qui;10:30;7,07;771,1236432;CONSOLIDADO;;
30/04/2026;qui;11:00;7,04;753,7283522;CONSOLIDADO;;
30/04/2026;qui;11:30;6,63;735,0563408;CONSOLIDADO;;
30/04/2026;qui;12:00;6,34;725,4488759;CONSOLIDADO;;
30/04/2026;qui;12:30;6,06;723,7410785;CONSOLIDADO;;
30/04/2026;qui;13:00;5,41;726,9573114;CONSOLIDADO;;
30/04/2026;qui;13:30;4,92;736,6183176;CONSOLIDADO;;
30/04/2026;qui;14:00;4,33;762,4678241;CONSOLIDADO;;
30/04/2026;qui;14:30;3,92;756,5289282;CONSOLIDADO;;
30/04/2026;qui;15:00;3,72;761,0343778;CONSOLIDADO;;
30/04/2026;qui;15:30;3,61;768,2306021;CONSOLIDADO;;
30/04/2026;qui;16:00;3,51;768,3397211;CONSOLIDADO;;
30/04/2026;qui;16:30;3,61;766,2696451;CONSOLIDADO;;
30/04/2026;qui;17:00;3,87;758,8524799;CONSOLIDADO;;
30/04/2026;qui;17:30;4,07;752,4310217;CONSOLIDADO;;
30/04/2026;qui;18:00;4,49;742,819883;CONSOLIDADO;;
30/04/2026;qui;18:30;4,63;730,5615371;CONSOLIDADO;;
30/04/2026;qui;19:00;4,54;717,3523831;CONSOLIDADO;;
30/04/2026;qui;19:30;4,14;707,3988737;CONSOLIDADO;;
30/04/2026;qui;20:00;3,86;688,7471962;CONSOLIDADO;;
30/04/2026;qui;20:30;3,7;668,9036292;CONSOLIDADO;;
30/04/2026;qui;21:00;3,41;651,952534;CONSOLIDADO;;
30/04/2026;qui;21:30;3,02;638,1883207;CONSOLIDADO;;
30/04/2026;qui;22:00;2,59;627,5966259;CONSOLIDADO;;
30/04/2026;qui;22:30;2,1;624,3550185;CONSOLIDADO;;
30/04/2026;qui;23:00;1,56;593,1372675;CONSOLIDADO;;
30/04/2026;qui;23:30;1,15;593,1372675;CONSOLIDADO;;
01/04/2026;qua;00:00;2,9;630,3042584;CONSOLIDADO;;
01/04/2026;qua;00:30;2,02;630,3042584;CONSOLIDADO;;
01/04/2026;qua;01:00;1,55;597,1303501;CONSOLIDADO;;
01/04/2026;qua;01:30;1,23;581,3383965;CONSOLIDADO;;
01/04/2026;qua;02:00;1;598,9803569;CONSOLIDADO;;
01/04/2026;qua;02:30;0,82;571,3196125;CONSOLIDADO;;
01/04/2026;qua;03:00;0,74;571,3196125;CONSOLIDADO;;
01/04/2026;qua;03:30;0,75;604,9266485;CONSOLIDADO;;
01/04/2026;qua;04:00;0,82;605,7958361;CONSOLIDADO;;
01/04/2026;qua;04:30;1,19;644,3279537;CONSOLIDADO;;
01/04/2026;qua;05:00;2,09;675,9469813;CONSOLIDADO;;
01/04/2026;qua;05:30;3,53;690,4508474;CONSOLIDADO;;
01/04/2026;qua;06:00;5,42;696,4078568;CONSOLIDADO;;
01/04/2026;qua;06:30;7,78;762,9146445;CONSOLIDADO;;
01/04/2026;qua;07:00;10,64;786,7486657;CONSOLIDADO;;
01/04/2026;qua;07:30;13,85;799,6812849;CONSOLIDADO;;
01/04/2026;qua;08:00;19,05;826,7156424;CONSOLIDADO;;
01/04/2026;qua;08:30;22,2;835,6845736;CONSOLIDADO;;
01/04/2026;qua;09:00;25,48;835,8795573;CONSOLIDADO;;
01/04/2026;qua;09:30;27,83;835,1011999;CONSOLIDADO;;
01/04/2026;qua;10:00;29,82;830,7457945;CONSOLIDADO;;
01/04/2026;qua;10:30;30,22;819,4435633;CONSOLIDADO;;
01/04/2026;qua;11:00;30,08;800,9582538;CONSOLIDADO;;
01/04/2026;qua;11:30;28,3;781,1162224;CONSOLIDADO;;
01/04/2026;qua;12:00;27,09;770,9067374;CONSOLIDADO;;
01/04/2026;qua;12:30;25,86;769,0919265;CONSOLIDADO;;
01/04/2026;qua;13:00;23,1;772,5096941;CONSOLIDADO;;
01/04/2026;qua;13:30;21,02;782,7760753;CONSOLIDADO;;
01/04/2026;qua;14:00;18,48;810,2453559;CONSOLIDADO;;
01/04/2026;qua;14:30;16,76;803,9343187;CONSOLIDADO;;
01/04/2026;qua;15:00;15,89;808,7220874;CONSOLIDADO;;
01/04/2026;qua;15:30;15,43;816,3692393;CONSOLIDADO;;
01/04/2026;qua;16:00;15;816,485196;CONSOLIDADO;;
01/04/2026;qua;16:30;15,41;814,2854055;CONSOLIDADO;;
01/04/2026;qua;17:00;16,54;806,403468;CONSOLIDADO;;
01/04/2026;qua;17:30;17,37;799,5796304;CONSOLIDADO;;
01/04/2026;qua;18:00;19,18;789,3662414;CONSOLIDADO;;
01/04/2026;qua;18:30;19,78;776,3397666;CONSOLIDADO;;
01/04/2026;qua;19:00;19,38;762,3029045;CONSOLIDADO;;
01/04/2026;qua;19:30;17,69;751,7256913;CONSOLIDADO;;
01/04/2026;qua;20:00;16,48;731,9052679;CONSOLIDADO;;
01/04/2026;qua;20:30;15,82;710,8182692;CONSOLIDADO;;
01/04/2026;qua;21:00;14,57;692,8049896;CONSOLIDADO;;
01/04/2026;qua;21:30;12,88;678,1782873;CONSOLIDADO;;
01/04/2026;qua;22:00;11,07;666,9228989;CONSOLIDADO;;
01/04/2026;qua;22:30;8,96;663,4781667;CONSOLIDADO;;
01/04/2026;qua;23:00;6,65;630,3042584;CONSOLIDADO;;
01/04/2026;qua;23:30;4,93;630,3042584;CONSOLIDADO;;
02/04/2026;qui;00:00;3,04;614,530651;CONSOLIDADO;;
02/04/2026;qui;00:30;2,11;614,530651;CONSOLIDADO;;
02/04/2026;qui;01:00;1,63;582,1869326;CONSOLIDADO;;
02/04/2026;qui;01:30;1,29;566,7901787;CONSOLIDADO;;
02/04/2026;qui;02:00;1,05;583,9906423;CONSOLIDADO;;
02/04/2026;qui;02:30;0,86;557,0221186;CONSOLIDADO;;
02/04/2026;qui;03:00;0,78;557,0221186;CONSOLIDADO;;
02/04/2026;qui;03:30;0,78;589,7881256;CONSOLIDADO;;
02/04/2026;qui;04:00;0,86;590,6355615;CONSOLIDADO;;
02/04/2026;qui;04:30;1,25;628,2033979;CONSOLIDADO;;
02/04/2026;qui;05:00;2,19;659,0311472;CONSOLIDADO;;
02/04/2026;qui;05:30;3,7;673,1720484;CONSOLIDADO;;
02/04/2026;qui;06:00;5,68;678,9799814;CONSOLIDADO;;
02/04/2026;qui;06:30;8,16;743,822411;CONSOLIDADO;;
02/04/2026;qui;07:00;11,16;767,0599767;CONSOLIDADO;;
02/04/2026;qui;07:30;14,53;779,6689521;CONSOLIDADO;;
02/04/2026;qui;08:00;19,99;806,0267643;CONSOLIDADO;;
02/04/2026;qui;08:30;23,29;814,7712446;CONSOLIDADO;;
02/04/2026;qui;09:00;26,72;814,9613487;CONSOLIDADO;;
02/04/2026;qui;09:30;29,19;814,20247;CONSOLIDADO;;
02/04/2026;qui;10:00;31,29;809,9560603;CONSOLIDADO;;
02/04/2026;qui;10:30;31,7;798,9366719;CONSOLIDADO;;
02/04/2026;qui;11:00;31,56;780,9139643;CONSOLIDADO;;
02/04/2026;qui;11:30;29,69;761,5684874;CONSOLIDADO;;
02/04/2026;qui;12:00;28,42;751,6144987;CONSOLIDADO;;
02/04/2026;qui;12:30;27,13;749,8451042;CONSOLIDADO;;
02/04/2026;qui;13:00;24,23;753,1773408;CONSOLIDADO;;
02/04/2026;qui;13:30;22,05;763,1868018;CONSOLIDADO;;
02/04/2026;qui;14:00;19,38;789,9686531;CONSOLIDADO;;
02/04/2026;qui;14:30;17,58;783,8155521;CONSOLIDADO;;
02/04/2026;qui;15:00;16,67;788,483505;CONSOLIDADO;;
02/04/2026;qui;15:30;16,19;795,939284;CONSOLIDADO;;
02/04/2026;qui;16:00;15,73;796,0523388;CONSOLIDADO;;
02/04/2026;qui;16:30;16,16;793,9075989;CONSOLIDADO;;
02/04/2026;qui;17:00;17,35;786,22291;CONSOLIDADO;;
02/04/2026;qui;17:30;18,23;779,5698415;CONSOLIDADO;;
02/04/2026;qui;18:00;20,12;769,6120465;CONSOLIDADO;;
02/04/2026;qui;18:30;20,74;756,9115643;CONSOLIDADO;;
02/04/2026;qui;19:00;20,32;743,2259801;CONSOLIDADO;;
02/04/2026;qui;19:30;18,56;732,9134657;CONSOLIDADO;;
02/04/2026;qui;20:00;17,29;713,5890561;CONSOLIDADO;;
02/04/2026;qui;20:30;16,59;693,0297677;CONSOLIDADO;;
02/04/2026;qui;21:00;15,28;675,4672773;CONSOLIDADO;;
02/04/2026;qui;21:30;13,51;661,2066138;CONSOLIDADO;;
02/04/2026;qui;22:00;11,61;650,2328959;CONSOLIDADO;;
02/04/2026;qui;22:30;9,4;646,8743695;CONSOLIDADO;;
02/04/2026;qui;23:00;6,98;614,530651;CONSOLIDADO;;
02/04/2026;qui;23:30;5,17;614,530651;CONSOLIDADO;;
03/04/2026;sex;00:00;1,52;593,4970879;CONSOLIDADO;;
03/04/2026;sex;00:30;1,06;593,4970879;CONSOLIDADO;;
03/04/2026;sex;01:00;0,81;562,2603991;CONSOLIDADO;;
03/04/2026;sex;01:30;0,65;547,3906305;CONSOLIDADO;;
03/04/2026;sex;02:00;0,53;564,0023732;CONSOLIDADO;;
03/04/2026;sex;02:30;0,43;537,9569022;CONSOLIDADO;;
03/04/2026;sex;03:00;0,39;537,9569022;CONSOLIDADO;;
03/04/2026;sex;03:30;0,39;569,6014258;CONSOLIDADO;;
03/04/2026;sex;04:00;0,43;570,4198565;CONSOLIDADO;;
03/04/2026;sex;04:30;0,62;606,7018572;CONSOLIDADO;;
03/04/2026;sex;05:00;1,1;636,4744639;CONSOLIDADO;;
03/04/2026;sex;05:30;1,85;650,1313641;CONSOLIDADO;;
03/04/2026;sex;06:00;2,84;655,7405087;CONSOLIDADO;;
03/04/2026;sex;06:30;4,08;718,3635741;CONSOLIDADO;;
03/04/2026;sex;07:00;5,58;740,8057867;CONSOLIDADO;;
03/04/2026;sex;07:30;7,27;752,9831943;CONSOLIDADO;;
03/04/2026;sex;08:00;10;778,4388567;CONSOLIDADO;;
03/04/2026;sex;08:30;11,65;786,8840393;CONSOLIDADO;;
03/04/2026;sex;09:00;13,37;787,0676368;CONSOLIDADO;;
03/04/2026;sex;09:30;14,6;786,3347323;CONSOLIDADO;;
03/04/2026;sex;10:00;15,65;782,2336646;CONSOLIDADO;;
03/04/2026;sex;10:30;15,85;771,5914371;CONSOLIDADO;;
03/04/2026;sex;11:00;15,78;754,1855935;CONSOLIDADO;;
03/04/2026;sex;11:30;14,85;735,5022549;CONSOLIDADO;;
03/04/2026;sex;12:00;14,21;725,8889618;CONSOLIDADO;;
03/04/2026;sex;12:30;13,57;724,1801283;CONSOLIDADO;;
03/04/2026;sex;13:00;12,12;727,3983123;CONSOLIDADO;;
03/04/2026;sex;13:30;11,03;737,0651792;CONSOLIDADO;;
03/04/2026;sex;14:00;9,69;762,9303671;CONSOLIDADO;;
03/04/2026;sex;14:30;8,79;756,9878684;CONSOLIDADO;;
03/04/2026;sex;15:00;8,34;761,4960512;CONSOLIDADO;;
03/04/2026;sex;15:30;8,1;768,696641;CONSOLIDADO;;
03/04/2026;sex;16:00;7,87;768,8058262;CONSOLIDADO;;
03/04/2026;sex;16:30;8,08;766,7344944;CONSOLIDADO;;
03/04/2026;sex;17:00;8,68;759,3128296;CONSOLIDADO;;
03/04/2026;sex;17:30;9,12;752,887476;CONSOLIDADO;;
03/04/2026;sex;18:00;10,06;743,2705068;CONSOLIDADO;;
03/04/2026;sex;18:30;10,38;731,0047244;CONSOLIDADO;;
03/04/2026;sex;19:00;10,17;717,7875572;CONSOLIDADO;;
03/04/2026;sex;19:30;9,28;707,8280097;CONSOLIDADO;;
03/04/2026;sex;20:00;8,65;689,1650173;CONSOLIDADO;;
03/04/2026;sex;20:30;8,3;669,3094124;CONSOLIDADO;;
03/04/2026;sex;21:00;7,64;652,348034;CONSOLIDADO;;
03/04/2026;sex;21:30;6,76;638,5754708;CONSOLIDADO;;
03/04/2026;sex;22:00;5,81;627,9773507;CONSOLIDADO;;
03/04/2026;sex;22:30;4,7;624,7337768;CONSOLIDADO;;
03/04/2026;sex;23:00;3,49;593,4970879;CONSOLIDADO;;
03/04/2026;sex;23:30;2,59;593,4970879;CONSOLIDADO;;
04/04/2026;sáb;00:00;1,9;670,0860681;CONSOLIDADO;;
04/04/2026;sáb;00:30;1,32;609,1691528;CONSOLIDADO;;
04/04/2026;sáb;01:00;1,46;646,239627;CONSOLIDADO;;
04/04/2026;sáb;01:30;1,07;639,4438728;CONSOLIDADO;;
04/04/2026;sáb;02:00;0,82;637,7598238;CONSOLIDADO;;
04/04/2026;sáb;02:30;0,67;600,7814118;CONSOLIDADO;;
04/04/2026;sáb;03:00;0,5;600,7814118;CONSOLIDADO;;
04/04/2026;sáb;03:30;0,38;627,3121779;CONSOLIDADO;;
04/04/2026;sáb;04:00;0,44;589,2709434;CONSOLIDADO;;
04/04/2026;sáb;04:30;0,66;578,9820045;CONSOLIDADO;;
04/04/2026;sáb;05:00;1,26;623,4887644;CONSOLIDADO;;
04/04/2026;sáb;05:30;2,21;649,1685396;CONSOLIDADO;;
04/04/2026;sáb;06:00;3,34;747,6238745;CONSOLIDADO;;
04/04/2026;sáb;06:30;4,99;732,7022114;CONSOLIDADO;;
04/04/2026;sáb;07:00;6,96;737,5662305;CONSOLIDADO;;
04/04/2026;sáb;07:30;8,76;750,393206;CONSOLIDADO;;
04/04/2026;sáb;08:00;10,55;748,5148304;CONSOLIDADO;;
04/04/2026;sáb;08:30;12,32;746,1061426;CONSOLIDADO;;
04/04/2026;sáb;09:00;13,47;739,8322385;CONSOLIDADO;;
04/04/2026;sáb;09:30;14,42;806,4079516;CONSOLIDADO;;
04/04/2026;sáb;10:00;15,15;725,8319093;CONSOLIDADO;;
04/04/2026;sáb;10:30;15,75;720,6861968;CONSOLIDADO;;
04/04/2026;sáb;11:00;15,49;711,2590022;CONSOLIDADO;;
04/04/2026;sáb;11:30;14,18;732,9059592;CONSOLIDADO;;
04/04/2026;sáb;12:00;12,59;682,5031749;CONSOLIDADO;;
04/04/2026;sáb;12:30;12,73;679,5562842;CONSOLIDADO;;
04/04/2026;sáb;13:00;11,26;687,8047393;CONSOLIDADO;;
04/04/2026;sáb;13:30;10,09;699,555249;CONSOLIDADO;;
04/04/2026;sáb;14:00;10,55;719,1517771;CONSOLIDADO;;
04/04/2026;sáb;14:30;9,7;741,3836023;CONSOLIDADO;;
04/04/2026;sáb;15:00;9,45;752,5030711;CONSOLIDADO;;
04/04/2026;sáb;15:30;9,07;752,5030711;CONSOLIDADO;;
04/04/2026;sáb;16:00;8,68;751,5528816;CONSOLIDADO;;
04/04/2026;sáb;16:30;8,56;744,4638514;CONSOLIDADO;;
04/04/2026;sáb;17:00;8,58;727,2348417;CONSOLIDADO;;
04/04/2026;sáb;17:30;8,03;710,8157278;CONSOLIDADO;;
04/04/2026;sáb;18:00;8,5;698,3598127;CONSOLIDADO;;
04/04/2026;sáb;18:30;9,23;681,1892306;CONSOLIDADO;;
04/04/2026;sáb;19:00;8,6;672,6828387;CONSOLIDADO;;
04/04/2026;sáb;19:30;7,98;669,2223861;CONSOLIDADO;;
04/04/2026;sáb;20:00;7,65;658,8482698;CONSOLIDADO;;
04/04/2026;sáb;20:30;6,94;650,1160751;CONSOLIDADO;;
04/04/2026;sáb;21:00;5,84;645,5920556;CONSOLIDADO;;
04/04/2026;sáb;21:30;5,16;632,4884286;CONSOLIDADO;;
04/04/2026;sáb;22:00;4,44;624,4948485;CONSOLIDADO;;
04/04/2026;sáb;22:30;3,8;616,6938803;CONSOLIDADO;;
04/04/2026;sáb;23:00;3,2;609,1691528;CONSOLIDADO;;
04/04/2026;sáb;23:30;2,45;548,2522375;CONSOLIDADO;;
05/04/2026;dom;00:00;1,54;591,4144613;CONSOLIDADO;;
05/04/2026;dom;00:30;0,97;591,4144613;CONSOLIDADO;;
05/04/2026;dom;01:00;1,32;541,5868185;CONSOLIDADO;;
05/04/2026;dom;01:30;1,04;591,4144613;CONSOLIDADO;;
05/04/2026;dom;02:00;0,83;561,8437382;CONSOLIDADO;;
05/04/2026;dom;02:30;0,61;591,4144613;CONSOLIDADO;;
05/04/2026;dom;03:00;0,55;532,2730152;CONSOLIDADO;;
05/04/2026;dom;03:30;0,55;595,0624435;CONSOLIDADO;;
05/04/2026;dom;04:00;0,46;619,0806055;CONSOLIDADO;;
05/04/2026;dom;04:30;0,52;614,3933679;CONSOLIDADO;;
05/04/2026;dom;05:00;0,72;578,3946324;CONSOLIDADO;;
05/04/2026;dom;05:30;1,12;600,6267467;CONSOLIDADO;;
05/04/2026;dom;06:00;1,65;681,7693194;CONSOLIDADO;;
05/04/2026;dom;06:30;2,51;691,109231;CONSOLIDADO;;
05/04/2026;dom;07:00;3,66;738,1878607;CONSOLIDADO;;
05/04/2026;dom;07:30;4,88;737,2702787;CONSOLIDADO;;
05/04/2026;dom;08:00;6,4;716,4016702;CONSOLIDADO;;
05/04/2026;dom;08:30;7,91;701,743731;CONSOLIDADO;;
05/04/2026;dom;09:00;9,2;707,0302025;CONSOLIDADO;;
05/04/2026;dom;09:30;10,26;741,8777903;CONSOLIDADO;;
05/04/2026;dom;10:00;11;725,8088627;CONSOLIDADO;;
05/04/2026;dom;10:30;11,48;693,8981525;CONSOLIDADO;;
05/04/2026;dom;11:00;12,14;694,0164235;CONSOLIDADO;;
05/04/2026;dom;11:30;11,52;681,7285232;CONSOLIDADO;;
05/04/2026;dom;12:00;11,25;681,1890613;CONSOLIDADO;;
05/04/2026;dom;12:30;10,14;693,6760235;CONSOLIDADO;;
05/04/2026;dom;13:00;9,77;694,8638982;CONSOLIDADO;;
05/04/2026;dom;13:30;9,31;701,5976436;CONSOLIDADO;;
05/04/2026;dom;14:00;7,65;713,3763573;CONSOLIDADO;;
05/04/2026;dom;14:30;7,02;719,634259;CONSOLIDADO;;
05/04/2026;dom;15:00;6,55;719,1657329;CONSOLIDADO;;
05/04/2026;dom;15:30;6,71;720,1854813;CONSOLIDADO;;
05/04/2026;dom;16:00;6,65;720,8235573;CONSOLIDADO;;
05/04/2026;dom;16:30;7,21;719,5133377;CONSOLIDADO;;
05/04/2026;dom;17:00;7,28;706,2549529;CONSOLIDADO;;
05/04/2026;dom;17:30;7,43;658,4766642;CONSOLIDADO;;
05/04/2026;dom;18:00;8,16;689,5081584;CONSOLIDADO;;
05/04/2026;dom;18:30;8,56;686,7188916;CONSOLIDADO;;
05/04/2026;dom;19:00;7,99;677,6824589;CONSOLIDADO;;
05/04/2026;dom;19:30;7,89;679,3926325;CONSOLIDADO;;
05/04/2026;dom;20:00;7,6;688,1363438;CONSOLIDADO;;
05/04/2026;dom;20:30;7,07;679,9715914;CONSOLIDADO;;
05/04/2026;dom;21:00;6,27;643,9175903;CONSOLIDADO;;
05/04/2026;dom;21:30;5,69;674,6122513;CONSOLIDADO;;
05/04/2026;dom;22:00;4,88;680,4646151;CONSOLIDADO;;
05/04/2026;dom;22:30;3,58;632,2232276;CONSOLIDADO;;
05/04/2026;dom;23:00;2,6;591,4144613;CONSOLIDADO;;
05/04/2026;dom;23:30;1,98;473,131569;CONSOLIDADO;;
06/04/2026;seg;00:00;2,89;612,659357;CONSOLIDADO;;
06/04/2026;seg;00:30;2,01;612,659357;CONSOLIDADO;;
06/04/2026;seg;01:00;1,54;580,4141276;CONSOLIDADO;;
06/04/2026;seg;01:30;1,23;565,0642581;CONSOLIDADO;;
06/04/2026;seg;02:00;1;582,2123449;CONSOLIDADO;;
06/04/2026;seg;02:30;0,82;555,3259426;CONSOLIDADO;;
06/04/2026;seg;03:00;0,74;555,3259426;CONSOLIDADO;;
06/04/2026;seg;03:30;0,74;587,9921745;CONSOLIDADO;;
06/04/2026;seg;04:00;0,82;588,8370298;CONSOLIDADO;;
06/04/2026;seg;04:30;1,19;626,2904693;CONSOLIDADO;;
06/04/2026;seg;05:00;2,09;657,0243456;CONSOLIDADO;;
